Freeze,Bill Code,Contract Code,Job,Phase,Name,Shared Saving,Category,Phase Type,Type,Method,Current Cost Budget,Spent/Committed Against Base Contract,Spent/Committed Total,Actual Cost,Spent/Committed (In Scope),Complete %,Pending Internal PCI,Pending Internal PCI Cost To Complete,Pending External PCI Cost To Complete,Cost to Complete,Cost to Complete Override,Projected Cost Forecast,Projected Cost Forecast Override,Cost Variance,Pending CO,Pending CO (Incl. Risk),Projected Cost Budget,Spent/Committed (Pending CO),Cost To Complete (Pending CO),Proj Cost Forecast (Incl. Pending CO),Projected Cost Forecast (Incl Pending CO) Override,Cost Variance (Incl Pending CO),Current Bill Budget,Pending CO,Original Cost<br/> Budget Amount,Original Bill<br/> Budget Amount,Pending CO (Incl. Risk),Projected Bill Budget,Billed To Date,Revenue Forecast,Revenue Forecast Override,Revenue Variance,Adj Rev Forecast,Projected Profit,Current Period Cost,Previous Period Cost,Last Period  Forecast,Cost Forercast /<br>Variance,Current Period  Changes,Previous Period  Changes,Current Period  Commitments,Previous Period  Commitments,Shared Saving Amt,Profit Incl Shared Saving,Pending PCI including Risk (revenue),Pending PCI including Risk (Cost),WIP Projected cost forecast including Risk,WIP Projected cost forecast,WIP Revenue amount,WIP adjusted Revenue amount,Adj Rev Forecast <br/> Variance,Billed Budget Qty,Billed Completed Qty,Billed Remaining Qty,Billed Projected Qty,Input Budget Qty,Input Completed Qty,Input Remaining Qty,Input Projected Qty,Input WM Code,Output Budget Qty,Output Completed Qty,Output Remaining Qty,Output Projected Qty,Output WM Code,Committed Amount,Committed Remaining Amount,Spent Against Commitment Amount,Total Cost to Complete Amt,Notes
Y,IPCRP1-0149-0000-L,IPCRP1,IPCRP1,0149-0000,WINTER SURF TREATMENT - SS SLAB & APP SLAB,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,SY,0,0,0,0,
Y,IPCRP1-0149-0000-R,IPCRP1,IPCRP1,0149-0000,WINTER SURF TREATMENT - SS SLAB & APP SLAB,N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,55700,0,0,55700,0,55700,0,0,N,55700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55700,0,0,0,0,0,0,0,0,LS,0,0,0,0,SY,0,0,0,0,
Y,IPCRP1-0149-1000-C,IPCRP1,IPCRP1,0149-1000,WINTER SURF TREATMENT - SS SLAB & APP SLAB,N,C,,NR,P,1306.56,0,0,0,0,0,0,0,0,0,Y,0,Y,1306.56,0,0,1306.56,0,0,0,Y,1306.56,0,0,1306.56,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,LS,1114,0,370,370,SY,0,0,0,0,
Y,IPCRP1-0149-1000-E,IPCRP1,IPCRP1,0149-1000,WINTER SURF TREATMENT - SS SLAB & APP SLAB,N,E,,NR,P,21018.75,0,0,0,0,0,0,0,0,0,Y,0,Y,21018.75,0,0,21018.75,0,0,0,Y,21018.75,0,0,21018.75,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,LS,1114,0,370,370,SY,0,0,0,0,
Y,IPCRP1-0149-1000-L,IPCRP1,IPCRP1,0149-1000,WINTER SURF TREATMENT - SS SLAB & APP SLAB,N,L,,NR,P,146686.5,0,0,0,0,0,0,0,0,48895,Y,48895,Y,97791.5,0,0,146686.5,0,0,48895,Y,97791.5,0,0,146686.5,0,0,0,0,0,N,0,0,-48895,0,0,48895,0,0,0,0,0,0,-48895,0,0,48895,48895,0,0,0,1345.2,0,448.41,448.41,1345.2,0,448.41,448.41,HR,1114,0,370,370,SY,0,0,0,48895,
Y,IPCRP1-0149-1010-L,IPCRP1,IPCRP1,0149-1010,Operators for Winter Conc for Deck & App Slabs,N,L,,NR,P,66118.5,0,0,0,0,0,0,0,0,22040,Y,22040,Y,44078.5,0,0,66118.5,0,0,22040,Y,44078.5,0,0,66118.5,0,0,0,0,0,N,0,0,-22040,0,0,22040,0,0,0,0,0,0,-22040,0,0,22040,22040,0,0,0,504,0,168,168,504,0,168,168,HR,21,0,7,7,HR,0,0,0,22040,"DSB & CHB completed, item not used, reduced by 2/3."
Y,IPCRP1-0150-0000-L,IPCRP1,IPCRP1,0150-0000,PROT SEALING OF STRUCT CONCRETE,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,SF,0,0,0,0,
Y,IPCRP1-0150-0000-R,IPCRP1,IPCRP1,0150-0000,PROT SEALING OF STRUCT CONCRETE,N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,462294,0,0,462294,0,462294,113312.7,0,N,462294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462294,0,0,0,0,0,0,0,0,LS,0,0,0,0,SF,0,0,0,0,
Y,IPCRP1-0150-1000-L,IPCRP1,IPCRP1,0150-1000,Prot Seal of Struct Concrete,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,154098,0,0,0,SF,0,0,0,0,
Y,IPCRP1-0150-1000-S,IPCRP1,IPCRP1,0150-1000,Prot Seal of Struct Concrete,N,S,,NR,P,462294,0,0,0,0,0,0,0,0,0,Y,0,Y,462294,0,0,462294,0,0,0,Y,462294,0,0,462294,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,LS,154098,0,0,0,SF,0,0,0,0,"Work included in Sheet Applied Waterproofing Membrane Sub (D-Star), cost code 0178-1000"
Y,IPCRP1-0151-0000-L,IPCRP1,IPCRP1,0151-0000,PROT SEAL CONC ON NEW BRIDGE DECKS & OVERLAYS,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,SF,0,0,0,0,
Y,IPCRP1-0151-0000-R,IPCRP1,IPCRP1,0151-0000,PROT SEAL CONC ON NEW BRIDGE DECKS & OVERLAYS,N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,23120,0,0,23120,0,23120,11924.8,0,N,23120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23120,0,0,0,0,0,0,0,0,LS,0,0,0,0,SF,0,0,0,0,
Y,IPCRP1-0151-1000-L,IPCRP1,IPCRP1,0151-1000,Protect Seal Conc on New Bridge Decks & Overlays,N,L,,UNIT,P,0,-0.63,-0.63,-0.63,-0.63,0,0,0,0,0.63,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,23120,0,0,0,SF,0,0,0,0.63,
Y,IPCRP1-0151-1000-S,IPCRP1,IPCRP1,0151-1000,Protect Seal Conc on New Bridge Decks & Overlays,N,S,,NR,P,23120,0,0,0,0,0,0,0,0,0,Y,0,Y,23120,0,0,23120,0,0,0,Y,23120,0,0,23120,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,LS,23120,0,0,0,SF,0,0,0,0,"Work included in Sheet Applied Waterproofing Membrane Sub (D-Star), cost code 0178-1000"
Y,IPCRP1-0152-0000-L,IPCRP1,IPCRP1,0152-0000,ANTI-GRAFFITI PROTECTION COATING,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,SY,0,0,0,0,
Y,IPCRP1-0152-0000-R,IPCRP1,IPCRP1,0152-0000,ANTI-GRAFFITI PROTECTION COATING,N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,78750,0,0,78750,0,78750,88245,0,N,78750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78750,0,0,0,0,0,0,0,0,LS,0,0,0,0,SY,0,0,0,0,
Y,IPCRP1-0152-1000-L,IPCRP1,IPCRP1,0152-1000,ANTI-GRAFFITI PROTECTION COATING,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,1750,0,0,0,SY,0,0,0,0,
Y,IPCRP1-0152-1000-S,IPCRP1,IPCRP1,0152-1000,ANTI-GRAFFITI PROTECTION COATING,N,S,,NR,P,74999.93,0,0,0,0,0,0,0,0,0,Y,0,Y,74999.93,0,0,74999.93,0,0,0,Y,74999.93,0,0,74999.93,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,LS,1750,0,0,0,SY,0,0,0,0,Work included in painting/lead abatement sub (Crossroads JV) cc: 0717-1090.
Y,IPCRP1-0153-0000-L,IPCRP1,IPCRP1,0153-0000,REM OF STONE MASONRY,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,SY,0,0,0,0,
Y,IPCRP1-0153-0000-R,IPCRP1,IPCRP1,0153-0000,REM OF STONE MASONRY,N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,108250,0,0,108250,0,108250,107214,0,N,108250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108250,0,0,0,0,0,0,0,0,LS,0,0,0,0,SY,0,0,0,0,
Y,IPCRP1-0154-0000-L,IPCRP1,IPCRP1,0154-0000,PS CONC I-BEAM (AASHTO TYPE 1 GIRDER),N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,LF,0,0,0,0,
Y,IPCRP1-0154-0000-R,IPCRP1,IPCRP1,0154-0000,PS CONC I-BEAM (AASHTO TYPE 1 GIRDER),N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,386400,0,0,386400,0,386400,386946,0,N,386400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386400,0,0,0,0,0,0,0,0,LS,0,0,0,0,LF,0,0,0,0,
Y,IPCRP1-0155-0000-L,IPCRP1,IPCRP1,0155-0000,PS CONC I-BEAM (AASHTO TYPE 5 GIRDER),N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,LF,0,0,0,0,
Y,IPCRP1-0155-0000-R,IPCRP1,IPCRP1,0155-0000,PS CONC I-BEAM (AASHTO TYPE 5 GIRDER),N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,21749200,0,0,21749200,0,21749200,0,0,N,21749200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21749200,0,0,0,0,0,0,0,0,LS,0,0,0,0,LF,0,0,0,0,
Y,IPCRP1-0156-0000-L,IPCRP1,IPCRP1,0156-0000,PS HOLLOW SLAB UNITS,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,SF,0,0,0,0,
Y,IPCRP1-0156-0000-R,IPCRP1,IPCRP1,0156-0000,PS HOLLOW SLAB UNITS,N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,698000,0,0,698000,0,698000,1275589.19,0,N,698000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698000,0,0,0,0,0,0,0,0,LS,0,0,0,0,SF,0,0,0,0,
Y,IPCRP1-0157-0000-L,IPCRP1,IPCRP1,0157-0000,BRIDGE HANGER ASSEMBLIES,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,LS,0,0,0,0,
Y,IPCRP1-0157-0000-R,IPCRP1,IPCRP1,0157-0000,BRIDGE HANGER ASSEMBLIES,N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,7750000,0,0,7750000,0,7750000,5704542.56,0,N,7750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7750000,0,0,0,0,0,0,0,0,LS,0,0,0,0,LS,0,0,0,0,
Y,IPCRP1-0158-0000-L,IPCRP1,IPCRP1,0158-0000,STRUCT STEEL (TYPE 1),N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,LS,0,0,0,0,
Y,IPCRP1-0158-0000-R,IPCRP1,IPCRP1,0158-0000,STRUCT STEEL (TYPE 1),N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,7750000,0,0,7750000,0,7750000,7175310.8,0,N,7750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7750000,0,0,0,0,0,0,0,0,LS,0,0,0,0,LS,0,0,0,0,
Y,IPCRP1-0159-0000-L,IPCRP1,IPCRP1,0159-0000,STRUCT STEEL (TYPE 2),N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,LS,0,0,0,0,
Y,IPCRP1-0159-0000-R,IPCRP1,IPCRP1,0159-0000,STRUCT STEEL (TYPE 2),N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,25000000,0,0,25000000,0,25000000,20154800.33,0,N,25000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,0,0,0,0,0,0,0,0,LS,0,0,0,0,LS,0,0,0,0,
Y,IPCRP1-0159-1000-C,IPCRP1,IPCRP1,0159-1000,Structural Steel Subcontractor (ASW),N,C,,UNIT,U,0,2911076,2911076,420076,2911076,14.43026565,0,0,0,0,Y,2911076,Y,-2911076,0,0,0,0,0,2911076,Y,-2911076,0,0,0,0,0,0,0,0,N,0,0,-2911076,0,150000,270076,-2641000,0,0,0,2641000,0,-2911076,0,0,2911076,2911076,0,0,0,0,0,150000,150000,0,150000,0,150000,NA,1,0.65,0.35,1,LS,2641000,2491000,150000,0,
Y,IPCRP1-0159-1000-L,IPCRP1,IPCRP1,0159-1000,Structural Steel Subcontractor (ASW),N,L,,UNIT,P,0,4179.33,4179.33,4179.33,4179.33,100,0,0,0,0,Y,4179.33,Y,-4179.33,0,0,0,0,0,4179.33,Y,-4179.33,0,0,0,0,0,0,0,0,N,0,0,-4179.33,0,0,4179.33,0,0,0,0,0,0,-4179.33,0,0,4179.33,4179.33,0,0,0,0,0,35.5,35.5,0,35.5,0,35.5,HR,1,0.65,0.35,1,LS,0,0,0,0,
Y,IPCRP1-0159-1000-S,IPCRP1,IPCRP1,0159-1000,Structural Steel Subcontractor (ASW),N,S,,NR,A,32126283,57783502.79,57783502.79,35111678.03,57783502.79,63.05579978,0,0,0,-2100000,Y,55683502.79,Y,-23557219.79,0,0,32126283,0,0,55683502.79,Y,-23557219.79,0,0,32126283,0,0,0,0,0,N,0,0,-55683502.79,0,0,55550169.46,-133333.33,0,0,133333.33,0,0,-55683502.79,0,0,55683502.79,55683502.79,0,0,0,0,0,0,,0,4388.76,21204.45,25593.21,LS,1,0.65,0.35,1,LS,57783502.79,22671824.76,35111678.03,-2100000,ASW Base Contract 29.5M.  CO #1 (139K) due to  relocated temp bridge location w/ added span. IPC decided to change the location of temporary bridge to minimize the delays in schedule and additional costs.
Y,IPCRP1-0160-0000-L,IPCRP1,IPCRP1,0160-0000,NON-GUIDED PTFE SLIDING BEARINGS,N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,EA,0,0,0,0,
Y,IPCRP1-0160-0000-R,IPCRP1,IPCRP1,0160-0000,NON-GUIDED PTFE SLIDING BEARINGS,N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,1813500,0,0,1813500,0,1813500,976500,0,N,1813500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813500,0,0,0,0,0,0,0,0,LS,0,0,0,0,EA,0,0,0,0,
Y,IPCRP1-0160-1000-L,IPCRP1,IPCRP1,0160-1000,NON-GUIDED PTFE SLIDING BEARINGS,N,L,,UNIT,P,0,273809.18,273809.18,273809.18,273809.18,48.83868079,0,0,0,286830.82,Y,560640,Y,-560640,0,0,0,0,0,560640,Y,-560640,0,0,0,0,0,0,0,0,N,0,0,-560640,0,0,560640,0,0,0,0,0,0,-560640,0,0,560640,560640,0,0,0,0,0,4672,4672,0,2189.5,2482.5,4672,HR,1209,651,558,1209,EA,0,0,0,286830.82,"Drill (for 3/4 in bolt) 5,000ea x production rate: 2men x 4/hr x 7hr = 28/day, say 30ea/day 167 days, Grout (for 3/4in bolt),  5,000ea x production rate: 2men x 6/hr x 7hr = 42/day, say 40ea/day, 125 days, 292 days x 8hr x 2 men = 4,672 hrs @ $120/hr = $560,640.00"
Y,IPCRP1-0160-1000-M,IPCRP1,IPCRP1,0160-1000,NON-GUIDED PTFE SLIDING BEARINGS,N,M,,NR,P,1209000,2428932.66,2428932.66,1550259.17,2428932.66,63.82470768,0,0,0,0,Y,2428932.66,Y,-1219932.66,0,0,1209000,0,0,2428932.66,Y,-1219932.66,0,0,1209000,0,0,0,0,0,N,0,0,-2428932.66,0,0,2428932.66,0,0,0,0,0,0,-2428932.66,0,0,2428932.66,2428932.66,0,0,0,0,0,0,,0,1550068.51,-1550068.51,0,LS,1209,651,558,1209,EA,2428932.66,878673.49,1550259.17,0,
Y,IPCRP1-0161-0000-L,IPCRP1,IPCRP1,0161-0000,TYPE M.R. EXPAN BEARINGS (226-450 KIPS),N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,EA,0,0,0,0,
Y,IPCRP1-0161-0000-R,IPCRP1,IPCRP1,0161-0000,TYPE M.R. EXPAN BEARINGS (226-450 KIPS),N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,40000,0,0,40000,0,40000,20000,0,N,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,LS,0,0,0,0,EA,0,0,0,0,
Y,IPCRP1-0162-0000-L,IPCRP1,IPCRP1,0162-0000,TYPE M.R. EXPAN BEARINGS (451-675 KIPS),N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,EA,0,0,0,0,
Y,IPCRP1-0162-0000-R,IPCRP1,IPCRP1,0162-0000,TYPE M.R. EXPAN BEARINGS (451-675 KIPS),N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,20000,0,0,20000,0,20000,20000,0,N,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,LS,0,0,0,0,EA,0,0,0,0,
Y,IPCRP1-0163-0000-L,IPCRP1,IPCRP1,0163-0000,TYPE M.R. FIXED BEARINGS (226-450 KIPS),N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,EA,0,0,0,0,
Y,IPCRP1-0163-0000-R,IPCRP1,IPCRP1,0163-0000,TYPE M.R. FIXED BEARINGS (226-450 KIPS),N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,40000,0,0,40000,0,40000,20000,0,N,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,LS,0,0,0,0,EA,0,0,0,0,
Y,IPCRP1-0164-0000-L,IPCRP1,IPCRP1,0164-0000,TYPE M.R. FIXED BEARINGS (451-675 KIPS),N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,EA,0,0,0,0,
Y,IPCRP1-0164-0000-R,IPCRP1,IPCRP1,0164-0000,TYPE M.R. FIXED BEARINGS (451-675 KIPS),N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,20000,0,0,20000,0,20000,20000,0,N,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,EA,0,0,0,0,EA,0,0,0,0,
Y,IPCRP1-0165-0000-L,IPCRP1,IPCRP1,0165-0000,TYPE E.P. BEARINGS (ALL LOAD RANGES),N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,EA,0,0,0,0,
Y,IPCRP1-0165-0000-R,IPCRP1,IPCRP1,0165-0000,TYPE E.P. BEARINGS (ALL LOAD RANGES),N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,228300,0,0,228300,0,228300,4200,0,N,228300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228300,0,0,0,0,0,0,0,0,EA,0,0,0,0,EA,0,0,0,0,
Y,IPCRP1-0165-1000-L,IPCRP1,IPCRP1,0165-1000,TYPE EP Bearings (All Load Ranges),N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,761,840,0,840,EA,0,0,0,0,
Y,IPCRP1-0165-1000-M,IPCRP1,IPCRP1,0165-1000,TYPE EP Bearings (All Load Ranges),N,M,,UNIT,U,0,500989.5,500989.5,496004.4,500989.5,99.00494921,0,0,0,0,Y,500989.5,Y,-500989.5,0,0,0,0,0,500989.5,Y,-500989.5,0,0,0,0,0,0,0,0,N,0,0,-500989.5,0,0,500989.5,0,0,0,0,0,0,-500989.5,0,0,500989.5,500989.5,0,0,0,0,0,0,0,0,7934.48,-7934.48,0,NA,761,840,0,840,EA,500989.5,4985.1,496004.4,0,"DSB has F&D all BP for project.  Phase 1 installed (298ea - VECP, 106ea - Type EL, 14ea - Type EP).   Phase 2 at P-Park.   D.S. Brown has fabricated and delivered all bearings for the project. Phase 1 installation is 100% complete, with remaining bearings stored at P-Park. Assuming this code applies to all bearings, regardless of VE or base
contract work Phase 1 Installations: VE: 298 Bearings Base EL: 106 Bearings Base EP: 14 Bearings."
Y,IPCRP1-0165-1000-S,IPCRP1,IPCRP1,0165-1000,TYPE EP Bearings (All Load Ranges),N,S,,NR,A,319834.45,0,0,0,0,0,0,0,0,0,Y,0,Y,319834.45,0,0,319834.45,0,0,0,Y,319834.45,0,0,319834.45,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,EA,761,840,0,840,EA,0,0,0,0,
Y,IPCRP1-0166-0000-L,IPCRP1,IPCRP1,0166-0000,TYPE E.L. BEARINGS (0-55 KIPS),N,L,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HR,0,0,0,0,EA,0,0,0,0,
Y,IPCRP1-0166-0000-R,IPCRP1,IPCRP1,0166-0000,TYPE E.L. BEARINGS (0-55 KIPS),N,R,,UNIT,P,0,0,0,0,0,0,0,0,0,0,Y,0,Y,0,0,0,0,0,0,0,Y,0,18000,0,0,18000,0,18000,13000,0,N,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,TN,0,0,0,0,EA,0,0,0,0,
